user_id,username,department,status,hire_date,termination_date,manager_username,device_id,location,hostname,full_name,role,total_iam_events,failed_logins,avg_risk_score,total_endpoint_alerts,critical_alerts,high_alerts,insider_threat_score
EMP10027,yahvi.tank8,Finance,Terminated,2023-11-14 00:00:00,Unknown,manager598,DEV-44760,Head_Office,WS-10027,Yahvi Tank,Director,6.0,1.0,32.166666666666664,5.0,0.0,1.0,21.083333333333332
EMP10473,zarna.lalla38,Operations,Active,2025-11-27 03:39:11,Not Terminated,Unknown,DEV 33306,Regional_Office,VDR-10473,Zarna Lalla,Executive,6.0,3.0,43.833333333333336,2.0,0.0,0.0,27.916666666666668
EMP10525,sachi.sinha77,IT,Active,2021-02-08 00:00:00,Not Terminated,Unknown,DEV 22214,Unknown,LPT-10525,Sachi Sinha,Officer,8.0,0.0,59.5,1.0,0.0,0.0,29.75
EMP10725,tanveer.bhavsar20,IT,Active,2022-10-21 17:58:18,Not Terminated,Unknown,Unknown,REGIONAL OFFICE,WS-10725,Tanveer Bhavsar,Analyst,9.0,0.0,36.22222222222222,1.0,0.0,1.0,21.11111111111111
EMP10055,joshua_gera72,Sales,Active,2024-10-02 00:00:00,Not Terminated,manager873,DEV70901,Data_Center,LPT-10055,Joshua Gera,Manager,2.0,2.0,80.5,3.0,1.0,1.0,52.25
EMP10638,onkar.vohra62,Finance,Active,2023-03-07 00:00:00,Not Terminated,manager496,DEV 71441,Unknown,VDR-10638,Onkar Vohra,Officer,7.0,2.0,43.0,2.0,0.0,0.0,25.5
EMP10302,harrison_ramakrishnan69,Call Center,Active,2024-07-26 02:36:43,Not Terminated,manager187,DEV 57124,Warehouse,LPT-10302,Harrison Ramakrishnan,Director,6.0,2.0,42.333333333333336,4.0,1.0,1.0,33.16666666666667
EMP12688,jackson.parmer60,Finance,Active,2026-04-21 23:31:52,Not Terminated,manager234,DEV26626,Data Center,Unknown,Jackson Parmer,Administrator,2.0,1.0,27.0,2.0,0.0,1.0,18.5
EMP11276,tripti.cherian81,Call Center,Terminated,Unknown,Unknown,manager527,DEV44774,Warehouse,LPT-11276,Tripti Cherian,Trainee,6.0,2.0,41.666666666666664,4.0,0.0,1.0,27.833333333333332
EMP12717,amara.ratti2,Finance,Active,Unknown,Not Terminated,manager879,DEV80263,work from home,WS-12717,Amara Ratti,Consultant,2.0,1.0,56.5,4.0,0.0,1.0,33.25
EMP10624,sachi.pradhan19,IT,Active,2021-06-13 00:00:00,Not Terminated,manager305,DEV 79048,WAREHOUSE,VDR-10624,Sachi Pradhan,Director,3.0,1.0,67.66666666666667,2.0,0.0,0.0,35.833333333333336
EMP12055,ikbal.lanka15,Operations,Active,2024-02-01 00:00:00,Not Terminated,manager308,Unknown,Unknown,LPT-12055,Ikbal Lanka,Consultant,5.0,0.0,59.8,0.0,0.0,0.0,29.9
EMP11280,forum.saran38,IT Support,Disabled,2021-01-18 00:00:00,2023-08-26 15:44:30,manager460,Unknown,Head_Office,LPT-11280,Forum Saran,Trainee,3.0,1.0,45.0,4.0,1.0,1.0,32.5
EMP11049,qushi.acharya51,Operations,On Leave,2020-08-09 07:37:06,Not Terminated,manager139,DEV94023,Unknown,WS-11049,Qushi Acharya,Director,7.0,2.0,53.42857142857143,4.0,0.0,0.0,30.714285714285715
EMP10336,umang.radhakrishnan12,Human Resources,Active,2021-03-12 18:00:00,Not Terminated,manager555,Unknown,Branch_Office,WS-10336,Umang Radhakrishnan,Analyst,5.0,0.0,51.4,4.0,0.0,3.0,34.7
EMP10047,neel.acharya69,Sales,On Leave,2025-04-20 01:50:06,2025-07-25 00:00:00,manager407,DEV97062,Data_Center,LPT-10047,Neel Acharya,Consultant,1.0,0.0,2.0,2.0,1.0,0.0,6.0
EMP10106,charles.sharaf84,Finance,On Leave,2022-10-28 11:19:09,Not Terminated,Unknown,DEV 75836,head office,LPT-10106,Charles Sharaf,Trainee,4.0,1.0,46.0,5.0,0.0,3.0,34.0
EMP11079,teerth.andra51,IT Support,Active,2022-07-11 04:46:04,Not Terminated,Unknown,DEV51409,work from home,WS-11079,Teerth Andra,Officer,7.0,2.0,50.0,4.0,1.0,2.0,40.0
EMP12286,nachiket.tripathi90,Human Resources,Active,2026-06-17 00:00:00,Not Terminated,manager195,DEV35423,remote,VDR-12286,Nachiket Tripathi,Engineer,5.0,3.0,36.2,2.0,0.0,0.0,24.1
EMP12261,bhavya.borah17,Sales,Active,2023-03-10 00:00:00,Not Terminated,unknown,DEV50207,Warehouse,WS-12261,Bhavya Borah,Engineer,4.0,1.0,31.25,2.0,0.0,0.0,17.625
EMP11144,lohit.sandhu68,Customer Support,Active,2021-02-04 14:02:01,Not Terminated,manager679,DEV45933,Branch Office,VDR-11144.,Lohit Sandhu,Analyst,7.0,2.0,37.857142857142854,0.0,0.0,0.0,22.928571428571427
EMP12458,pavani.kara6,Legal,Terminated,Unknown,2021-09-04 00:00:00,manager953,DEV88882,remote,VDR-12458,Pavani Kara,Director,3.0,2.0,22.0,2.0,0.0,0.0,15.0
EMP12296,Unknown,Marketing,On Leave,2023-05-01 09:34:01,Not Terminated,unknown,Unknown,Regional Office,Unknown,Eesha Nayak,Administrator,4.0,0.0,66.5,2.0,1.0,0.0,38.25
EMP11836,siya.om16,Marketing,Active,Unknown,Not Terminated,manager340,DEV-61949,data center,WS-11836,Siya Om,Engineer,3.0,0.0,61.0,2.0,0.0,1.0,33.5
EMP11753,anay_sen58,Sales,Active,2025-01-17 17:16:41,Not Terminated,Unknown,DEV 11349,Data Center,LPT-11753,Anay Sen,Specialist,4.0,2.0,43.25,3.0,0.0,1.0,28.625
EMP11101,harsh_dass6,Sales,Disabled,Unknown,Not Terminated,manager321,DEV49283,Branch Office,LPT-11101,Harsh Dass,Analyst,5.0,3.0,43.4,2.0,0.0,0.0,27.7
EMP11968,ojasvi.keer69,Legal,Active,2022-11-14 13:12:48,Not Terminated,manager504,DEV-92638,work from home,WS-11968,Ojasvi Keer,Analyst,9.0,6.0,34.111111111111114,3.0,0.0,0.0,29.055555555555557
EMP10523,naveen.bakshi88,Operations,Active,Unknown,Not Terminated,Unknown,DEV 19023,WAREHOUSE,VDR-10523,Naveen Bakshi,Trainee,5.0,1.0,56.4,1.0,0.0,0.0,30.2
EMP12280,viraj.tripathi85,Human Resources,Active,2020-06-16 16:37:07,Not Terminated,manager318,Unknown,Branch Office,LPT-12280,Viraj Tripathi,Officer,10.0,6.0,52.7,0.0,0.0,0.0,38.35
EMP11428,vidhi.gulati52,Compliance,Active,2022-04-08 09:48:57,Not Terminated,manager554,DEV75735,head office,LPT-11428,Vidhi Gulati,Analyst,8.0,4.0,31.125,2.0,0.0,2.0,29.5625
EMP12687,garima.narasimhan13,Supply Chain,Blocked,2024-05-26 13:59:00,Not Terminated,Unknown,Unknown,Remote,LPT-12687,Garima Narasimhan,Manager,6.0,2.0,56.5,3.0,0.0,2.0,38.25
EMP10603,jatin.baral71,Legal,Active,2025-06-02 20:57:00,Not Terminated,manager460,Unknown,Unknown,VDR-10603,Jatin Baral,Officer,4.0,0.0,40.25,4.0,1.0,1.0,28.125
EMP11489,anya.gandhi42,Finance,Active,Unknown,Not Terminated,manager717,DEV37132,HEAD OFFICE,LPT-11489,Anya Gandhi,Administrator,7.0,2.0,42.42857142857143,4.0,1.0,0.0,30.214285714285715
EMP12423,prisha.mahal39,IT,Active,2022-03-25 10:51:51,Not Terminated,manager159,DEV 24383,Work From Home,VDR-12423,Prisha Mahal,Manager,4.0,4.0,40.25,1.0,0.0,0.0,28.125
EMP10060,aarna.gera50,Procurement,Active,2022-12-28 21:02:15,Not Terminated,manager499,DEV 59857,WORK FROM HOME,VDR-10060,Aarna Gera,Analyst,6.0,3.0,55.0,5.0,0.0,1.0,36.5
EMP12832,mason.raman91,Legal,Active,2025-10-13 17:10:35,Not Terminated,unknown,DEV57889,regional office,Unknown,Mason Raman,Administrator,3.0,2.0,50.666666666666664,1.0,0.0,0.0,29.333333333333332
EMP10671,Unknown,Human Resources,On Leave,2023-10-10 00:00:00,2025-10-29 13:10:57,Unknown,DEV36489,work from home,LPT-10671,Harinakshi Mukhopadhyay,Consultant,7.0,1.0,35.42857142857143,4.0,1.0,1.0,27.714285714285715
EMP10092,dakshesh.ramakrishnan56,Operations,Active,Unknown,Not Terminated,unknown,DEV21970,Remote,LPT-10092,Dakshesh Ramakrishnan,Specialist,9.0,0.0,35.333333333333336,3.0,1.0,0.0,22.666666666666668
EMP10666,vinaya.mutti83,Finance,On Leave,Unknown,Not Terminated,manager933,DEV70374,Unknown,VDR-10666,Vinaya Mutti,Trainee,2.0,1.0,43.0,3.0,0.0,2.0,29.5
EMP11887,chavvi.bakshi90,Human Resources,Active,2025-10-21 07:01:12,Not Terminated,manager517,DEV-26601,Data Center,LPT-11887.,Chavvi Bakshi,Analyst,5.0,3.0,74.2,1.0,0.0,0.0,43.1
EMP10280,naksh.wali11,IT Support,Active,2020-06-23 08:13:58,Not Terminated,manager819,DEV-59436,data center,WS-10280,Naksh Wali,Manager,9.0,5.0,56.333333333333336,1.0,0.0,0.0,38.16666666666667
EMP11719,jack_solanki21,Sales,Active,2022-03-19 20:29:00,Not Terminated,manager766,DEV35660,REMOTE,WS-11719,Jack Solanki,Specialist,6.0,0.0,43.0,1.0,0.0,0.0,21.5
EMP10359,vidhi.saini39,Procurement,On Leave,2026-07-28 10:13:13,Not Terminated,Unknown,DEV-87554,Unknown,WS-10359,Vidhi Saini,Engineer,5.0,4.0,52.6,3.0,0.0,2.0,40.3
EMP10899,raagini.anne95,Procurement,Active,2023-05-26 18:19:43,Not Terminated,manager705,DEV 48112,regional office,VDR-10899,Raagini Anne,Specialist,4.0,1.0,40.25,5.0,0.0,3.0,31.125
EMP11935,pooja.sinha70,Finance,Active,2024-03-05 21:59:29,Not Terminated,manager886,DEV80780,Unknown,VDR-11935,Pooja Sinha,Specialist,6.0,2.0,44.0,4.0,0.0,0.0,26.0
EMP11994,gavin_bakshi66,Legal,On Leave,2020-12-28 20:02:31,Not Terminated,unknown,Unknown,Unknown,WS-11994,Gavin Bakshi,Specialist,5.0,0.0,49.0,1.0,0.0,0.0,24.5
EMP12384,pushti_choudhary19,Procurement,Active,2025-07-24 08:14:53,Not Terminated,manager778,DEV16569,Data_Center,VDR-12384,Pushti Choudhary,Administrator,6.0,2.0,56.5,3.0,1.0,2.0,43.25
EMP10760,yahvi.chhabra59,Procurement,Active,Unknown,Not Terminated,manager908,DEV70786,Head Office,WS-10760,Yahvi Chhabra,Specialist,6.0,3.0,38.333333333333336,1.0,0.0,0.0,25.166666666666668
EMP12158,timothy.sahni34,Operations,Active,2025-02-04 08:44:25,Not Terminated,manager159,DEV 90438,Head Office,LPT-12158,Timothy Sahni,Analyst,6.0,2.0,43.166666666666664,2.0,0.0,0.0,25.583333333333332
EMP12703,viraj.handa92,Sales,Active,2022-02-02 02:01:58,Not Terminated,manager305,DEV-21062,Head Office,LPT-12703,Viraj Handa,Specialist,4.0,2.0,56.25,3.0,0.0,0.0,32.125
EMP10042,mahika.pillay53,Sales,Active,2020-04-30 00:00:00,Not Terminated,Unknown,DEV-24168,Unknown,VDR-10042,Mahika Pillay,Administrator,4.0,1.0,48.25,6.0,2.0,1.0,39.125
EMP12173,yashica.seth2,Human Resources,Active,2024-03-16 11:08:37,Not Terminated,Unknown,DEV61915,Warehouse,VDR-12173.,Yashica Seth,Trainee,9.0,2.0,50.111111111111114,1.0,0.0,0.0,29.055555555555557
EMP10204,zaitra_cherian56,Customer Support,Active,2021-05-26 00:00:00,Not Terminated,manager826,DEV-77908,Unknown,LPT-10204,Zaitra Cherian,Analyst,5.0,3.0,72.0,3.0,1.0,0.0,47.0
EMP11473,qushi.peri94,Procurement,Active,2024-08-09 06:01:44,Not Terminated,manager671,DEV93200,Unknown,WS-11473,Qushi Peri,Trainee,2.0,0.0,23.5,1.0,0.0,0.0,11.75
EMP12100,abdul.narain72,R&D,Active,Unknown,Not Terminated,manager187,DEV88520,HEAD OFFICE,LPT-12100,Abdul Narain,Administrator,9.0,0.0,53.666666666666664,2.0,0.0,1.0,29.833333333333332
EMP10068,bahadurjit.ganesan51,Sales,Active,2025-12-06 02:28:41,Not Terminated,Unknown,DEV92213,Warehouse,VDR-10068,Bahadurjit Ganesan,Manager,3.0,0.0,51.333333333333336,7.0,0.0,1.0,28.666666666666668
EMP11875,chakrika.chacko84,Operations,Terminated,2020-09-21 00:00:00,Unknown,manager674,DEV-51309,regional office,LPT-11875,Chakrika Chacko,Director,5.0,1.0,37.2,4.0,0.0,0.0,20.6
EMP12451,prisha.chhabra98,Procurement,Active,2023-09-22 00:00:00,Not Terminated,manager505,Unknown,data center,VDR-12451,Prisha Chhabra,Director,4.0,2.0,50.5,4.0,0.0,1.0,32.25
EMP12231,bhavika.kala57,IT,Active,2020-08-08 05:12:00,Not Terminated,unknown,Unknown,branch office,LPT-12231.,Bhavika Kala,Specialist,7.0,2.0,65.14285714285714,4.0,0.0,0.0,36.57142857142857
EMP10137,varsha.prabhakar82,Procurement,On Leave,2024-07-06 00:00:00,Not Terminated,manager617,DEV-59925,REGIONAL OFFICE,WS-10137,Varsha Prabhakar,Officer,4.0,2.0,57.25,4.0,1.0,2.0,43.625
EMP10796,veer.singh70,Operations,Active,2025-08-12 12:13:00,Not Terminated,manager198,Unknown,work from home,VDR-10796,Veer Singh,Consultant,6.0,1.0,40.833333333333336,2.0,0.0,0.0,22.416666666666668
EMP12180,anika.gill48,Marketing,Terminated,Unknown,2022-04-19 15:30:00,manager830,Unknown,Remote,VDR-12180,Anika Gill,Trainee,10.0,1.0,59.4,2.0,0.0,2.0,37.7
EMP12128,anthony.cheema70,Finance,Disabled,2025-08-14 21:32:04,2025-08-25 13:11:42,manager776,Unknown,head office,WS-12128,Anthony Cheema,Manager,7.0,2.0,71.42857142857143,2.0,0.0,0.0,39.714285714285715
EMP10758,vedika.sagar58,R&D,Active,2023-06-17 07:38:29,Not Terminated,Unknown,Unknown,Head_Office,VDR-10758,Vedika Sagar,Engineer,5.0,2.0,75.0,1.0,0.0,0.0,41.5
EMP10541,bhanumati.walla25,R&D,Active,2024-04-21 19:50:55,Not Terminated,manager174,DEV44223,Warehouse,LPT-10541,Bhanumati Walla,Director,3.0,3.0,57.0,3.0,1.0,0.0,39.5
EMP11019,rudra.sood69,Marketing,Terminated,2023-07-01 00:00:00,Unknown,manager477,DEV-38476,regional office,VDR-11019,Rudra Sood,Manager,6.0,1.0,60.0,2.0,1.0,1.0,40.0
EMP12360,warinder.kunda5,IT,Active,Unknown,Not Terminated,manager702,DEV-51252,branch office,Unknown,Warinder Kunda,Director,3.0,0.0,62.333333333333336,6.0,1.0,1.0,39.16666666666667
EMP10165,leela.sankaran44,Procurement,Active,2022-10-21 07:31:29,Not Terminated,manager794,DEV94843,Work_From_Home,VDR-10165,Leela Sankaran,Analyst,8.0,1.0,40.875,4.0,0.0,0.0,22.4375
EMP10248,yachana.sharaf71,Customer Support,Active,2024-06-04 15:28:38,Not Terminated,manager796,DEV29641,Unknown,VDR-10248,Yachana Sharaf,Engineer,6.0,2.0,49.833333333333336,3.0,0.0,0.0,28.916666666666668
EMP11331,harshil_seshadri19,IT,Active,2020-12-20 22:15:00,Not Terminated,manager956,DEV-95184,REGIONAL OFFICE,WS-11331,Harshil Seshadri,Engineer,1.0,0.0,50.0,3.0,0.0,1.0,28.0
EMP12017,abdul.anne24,Sales,Active,2023-05-07 02:48:22,Not Terminated,Unknown,DEV 30868,Remote,VDR-12017,Abdul Anne,Consultant,8.0,4.0,44.375,5.0,1.0,1.0,38.1875
EMP10446,arunima.ramaswamy21,IT,Active,2020-01-09 12:09:36,Not Terminated,manager191,Unknown,Data_Center,LPT-10446,Arunima Ramaswamy,Officer,5.0,2.0,45.0,1.0,0.0,1.0,29.5
EMP11358,lavanya.pillai59,IT,Active,Unknown,Not Terminated,Unknown,DEV44521,Unknown,WS-11358,Lavanya Pillai,Executive,13.0,5.0,50.38461538461539,2.0,0.0,1.0,38.19230769230769
EMP12145,ekanta.ganguly29,Brand,Active,Unknown,Not Terminated,Unknown,DEV75773,Data Center,VDR-12145,Ekanta Ganguly,Officer,7.0,2.0,49.285714285714285,0.0,0.0,0.0,28.642857142857142
EMP11329,udarsh.bali65,Human Resources,Active,2020-08-31 17:21:49,Not Terminated,manager240,DEV91509,remote,WS-11329,Udarsh Bali,Analyst,6.0,1.0,52.166666666666664,2.0,0.0,0.0,28.083333333333332
EMP12996,pushti.pillay28,Innovation,Disabled,Unknown,2025-12-09 05:33:54,manager945,DEV-96086,Work From Home,WS-12996,Pushti Pillay,Director,7.0,1.0,44.0,3.0,0.0,1.0,27.0
EMP12150,ekta.pall13,Legal,Terminated,2023-01-24 11:07:19,Unknown,manager409,DEV 12874,Work From Home,VDR-12150,Ekta Pall,Consultant,4.0,0.0,61.75,2.0,0.0,1.0,33.875
EMP10434,wyatt.narang58,Marketing,Active,Unknown,Not Terminated,Unknown,DEV85534,work from home,LPT-10434,Wyatt Narang,Engineer,6.0,1.0,53.666666666666664,3.0,0.0,0.0,28.833333333333332
EMP12122,barkha.saini77,R&D,On Leave,2025-07-06 22:27:00,Not Terminated,Unknown,Unknown,work from home,VDR-12122,Barkha Saini,Director,4.0,1.0,60.0,4.0,0.0,1.0,35.0
EMP10577,divya.lalla88,Marketing,Disabled,2023-07-06 20:20:41,2023-10-21 00:00:00,manager396,Unknown,Regional_Office,VDR-10577,Divya Lalla,Administrator,6.0,3.0,56.5,5.0,1.0,0.0,39.25
EMP12463,daksha_dube52,Human Resources,Active,2020-02-23 17:02:29,Not Terminated,Unknown,DEV 56647,Work From Home,VDR-12463,Daksha Dube,Specialist,6.0,1.0,40.5,1.0,0.0,0.0,22.25
EMP11848,dev.nath83,Customer Support,Terminated,2025-07-31 16:27:05,2025-11-30 00:00:00,manager453,DEV37495,Unknown,VDR-11848,Dev Nath,Specialist,3.0,1.0,59.0,1.0,0.0,0.0,31.5
EMP10762,quincy.choudhary38,Legal,Active,2021-10-05 13:57:25,Not Terminated,Unknown,DEV 81098,REGIONAL OFFICE,VDR-10762,Quincy Choudhary,Administrator,5.0,0.0,47.4,3.0,1.0,1.0,31.7
EMP10388,kamala.kar94,IT,Active,Unknown,Not Terminated,unknown,DEV 14244,data center,VDR-10388,Kamala Kar,Specialist,3.0,1.0,55.666666666666664,1.0,0.0,0.0,29.833333333333332
EMP10235,zayan.sarin92,Innovation,On Leave,2021-05-05 16:56:00,Not Terminated,manager999,DEV10679,REGIONAL OFFICE,LPT-10235,Zayan Sarin,Manager,5.0,2.0,34.6,3.0,1.0,1.0,29.3
EMP12685,eshana.pant35,Operations,Active,2020-11-25 00:04:58,Not Terminated,manager807,DEV-35041,Unknown,LPT-12685,Eshana Pant,Executive,4.0,1.0,59.5,1.0,0.0,1.0,34.75
EMP11984,imaran.sankar8,Legal,Active,2023-05-21 12:34:03,Not Terminated,manager568,DEV83126,Regional Office,LPT-11984,Imaran Sankar,Specialist,3.0,1.0,51.333333333333336,2.0,0.0,0.0,27.666666666666668
EMP10267,rohan.swaminathan95,Human Resources,Active,2023-05-17 07:01:46,Not Terminated,Unknown,Unknown,Branch Office,VDR-10267,Rohan Swaminathan,Trainee,4.0,2.0,70.75,5.0,2.0,1.0,52.375
EMP10770,ryan.goel27,Support,Active,2021-02-14 04:40:26,Not Terminated,manager530,DEV-99443,remote,WS-10770,Ryan Goel,Analyst,10.0,2.0,57.1,3.0,0.0,1.0,35.55
EMP12165,samesh.gopal34,Finance,Active,2023-02-05 11:47:22,Not Terminated,manager553,DEV51254,WORK FROM HOME,WS-12165,Samesh Gopal,Analyst,3.0,0.0,53.666666666666664,2.0,0.0,0.0,26.833333333333332
EMP10437,wazir.parikh32,Sales,Active,2025-01-02 22:28:04,Not Terminated,manager166,DEV23462,Remote,LPT-10437,Wazir Parikh,Consultant,6.0,2.0,56.333333333333336,4.0,0.0,0.0,32.16666666666667
EMP10673,robert.bandi13,Support,Active,2026-01-26 07:38:35,Not Terminated,Unknown,DEV14791,Branch Office,VDR-10673,Robert Bandi,Executive,6.0,2.0,53.166666666666664,2.0,1.0,0.0,35.58333333333333
EMP10249,vasatika.loke27,Procurement,Disabled,Unknown,2025-08-16 02:30:49,manager159,DEV-68390,Unknown,VDR-10249,Vasatika Loke,Trainee,6.0,3.0,41.5,5.0,0.0,1.0,29.75
EMP12201,Unknown,Innovation,Active,2022-07-06 23:58:02,Not Terminated,manager492,DEV-81793,HEAD OFFICE,LPT-12201.,Jai Chander,Director,4.0,1.0,60.0,3.0,0.0,0.0,32.0
EMP11574,rajata.comar45,Human Resources,Active,2026-04-17 00:40:22,Not Terminated,manager788,DEV 62617,Remote,LPT-11574,Rajata Comar,Engineer,7.0,3.0,41.285714285714285,2.0,0.0,0.0,26.642857142857142
EMP12142,onveer.bumb55,IT,Active,2023-10-11 07:02:42,Not Terminated,manager674,Unknown,Unknown,Unknown,Onveer Bumb,Administrator,5.0,1.0,52.8,2.0,0.0,0.0,28.4
EMP12081,jeevika.bajwa97,IT,Active,2023-04-20 00:16:30,Not Terminated,manager934,DEV 49597,Unknown,WS-12081,Jeevika Bajwa,Engineer,1.0,0.0,49.0,2.0,0.0,1.0,27.5
EMP12698,amol.gole85,Legal,Active,2023-07-01 12:29:09,Not Terminated,manager878,DEV 68618,Work From Home,WS-12698,Amol Gole,Executive,4.0,2.0,30.0,4.0,1.0,1.0,27.0
EMP12647,ayush.tiwari76,Sales,Disabled,2022-01-01 00:00:00,2024-12-13 00:00:00,Unknown,DEV53857,HEAD OFFICE,VDR-12647,Ayush Tiwari,Executive,8.0,2.0,50.75,3.0,0.0,1.0,32.375
EMP12822,neelima.verma76,Finance,On Leave,2022-05-24 00:00:00,Not Terminated,manager437,Unknown,remote,WS-12822,Neelima Verma,Analyst,6.0,2.0,31.5,2.0,0.0,1.0,22.75
EMP10448,nikita.gala83,Sales,Active,2021-06-26 18:42:00,Not Terminated,Unknown,Unknown,remote,WS-10448,Nikita Gala,Trainee,4.0,0.0,49.75,1.0,0.0,0.0,24.875
EMP11469,janya.ganesh32,IT,Active,2023-09-19 13:01:41,Not Terminated,manager805,DEV38207,Warehouse,WS-11469,Janya Ganesh,Consultant,3.0,2.0,50.0,3.0,1.0,0.0,34.0
EMP10716,orinder.pal67,Operations,Active,2020-07-30 02:51:00,Not Terminated,manager200,DEV 11386,remote,VDR-10716,Orinder Pal,Executive,3.0,1.0,38.0,7.0,2.0,2.0,37.0
EMP12470,saanvi.manda62,Finance,Terminated,2021-07-15 17:25:41,2021-08-09 07:34:06,manager320,DEV 34148,DATA CENTER,LPT-12470,Saanvi Manda,Consultant,4.0,3.0,48.5,2.0,0.0,1.0,33.25
EMP12985,Unknown,IT,Active,2020-07-02 02:11:36,Not Terminated,manager270,DEV-72126,WORK FROM HOME,LPT-12985,Champak Batra,Trainee,6.0,1.0,43.833333333333336,3.0,1.0,1.0,31.916666666666668
EMP12048,lopa.dewan97,R&D,Active,2024-05-16 17:41:23,Not Terminated,manager977,DEV27009,Remote,WS-12048,Lopa Dewan,Analyst,5.0,1.0,65.8,1.0,0.0,1.0,37.9
EMP11901,radha.acharya83,R&D,Active,2021-03-25 13:01:00,Not Terminated,manager838,DEV76807,Unknown,VDR-11901,Radha Acharya,Director,10.0,2.0,42.4,2.0,0.0,1.0,28.2
EMP11168,daksh.maharaj17,Finance,Active,2025-11-24 09:12:17,Not Terminated,Unknown,Unknown,Unknown,WS-11168,Daksh Maharaj,Director,3.0,3.0,71.66666666666667,2.0,0.0,1.0,44.833333333333336
EMP10082,gabriel.tailor63,Human Resources,Active,2022-11-24 12:52:33,Not Terminated,manager152,DEV71524,Warehouse,WS-10082,Gabriel Tailor,Analyst,8.0,4.0,44.625,3.0,0.0,0.0,30.3125
EMP12497,ethan.dave63,Operations,Terminated,2026-04-23 00:00:00,Unknown,manager246,DEV 26569,Remote,VDR-12497.,Ethan Dave,Specialist,12.0,3.0,40.916666666666664,4.0,0.0,0.0,26.458333333333332
EMP11460,meera.ranganathan94,Innovation,Active,2024-03-01 04:49:06,Not Terminated,manager151,DEV46924,Head_Office,WS-11460,Meera Ranganathan,Director,5.0,1.0,64.2,2.0,0.0,1.0,37.1
EMP11893,damyanti.sha10,Legal,Active,2025-07-18 00:00:00,Not Terminated,manager213,Unknown,branch office,WS-11893,Damyanti Sha,Executive,6.0,4.0,44.0,0.0,0.0,0.0,30.0
EMP11668,jeremiah.salvi4,R&D,Active,2022-10-08 16:26:00,Not Terminated,manager543,DEV 95118,Unknown,LPT-11668.,Jeremiah Salvi,Consultant,9.0,3.0,45.22222222222222,3.0,1.0,1.0,36.611111111111114
EMP12000,indali.korpal18,Legal,Active,2020-03-01 00:00:00,Not Terminated,manager194,DEV-88159,Regional Office,Unknown,Indali Korpal,Director,5.0,2.0,49.8,2.0,0.0,0.0,28.9
EMP10475,nachiket.bhatia55,IT,Active,2025-09-13 09:46:26,Not Terminated,manager373,Unknown,Head_Office,LPT-10475.,Nachiket Bhatia,Officer,7.0,2.0,56.57142857142857,2.0,1.0,0.0,37.285714285714285
EMP10517,rishi.tiwari28,Finance,Active,Unknown,Not Terminated,manager524,Unknown,branch office,WS-10517,Rishi Tiwari,Executive,10.0,4.0,60.4,3.0,0.0,0.0,38.2
EMP10404,yochana.kannan92,IT,Active,2025-04-11 02:54:57,Not Terminated,manager875,Unknown,Warehouse,VDR-10404,Yochana Kannan,Officer,8.0,1.0,64.125,2.0,0.0,0.0,34.0625
EMP10384,Unknown,Finance,Active,Unknown,Not Terminated,manager245,DEV52413,Regional_Office,LPT-10384,Aradhana Shankar,Consultant,3.0,2.0,40.0,2.0,1.0,0.0,29.0
EMP12507,anusha.doshi69,IT,Active,2021-01-28 03:14:50,Not Terminated,manager120,DEV 97678,REGIONAL OFFICE,LPT-12507,Anusha Doshi,Trainee,8.0,2.0,43.0,3.0,0.0,1.0,28.5
EMP12152,suhani.sinha90,Brand,Active,2020-07-15 07:00:00,Not Terminated,manager858,DEV64577,head office,VDR-12152.,Suhani Sinha,Administrator,5.0,2.0,45.4,3.0,0.0,0.0,26.7
EMP11633,nakul.sodhi53,IT,Active,2021-08-11 00:00:00,Not Terminated,unknown,DEV59431,Work_From_Home,WS-11633,Nakul Sodhi,Director,5.0,0.0,31.2,0.0,0.0,0.0,15.6
EMP12944,sai.barad47,Legal,Active,2023-04-07 04:59:25,Not Terminated,manager869,DEV 16887,Branch Office,WS-12944,Sai Barad,Administrator,7.0,1.0,70.71428571428571,3.0,1.0,0.0,42.357142857142854
EMP10688,keya.solanki95,Procurement,Active,2024-09-20 14:20:21,Not Terminated,manager555,DEV88128,Unknown,VDR-10688,Keya Solanki,Trainee,6.0,2.0,60.333333333333336,1.0,0.0,0.0,34.16666666666667
EMP11240,mekhala.shenoy46,Sales,Active,2022-09-03 23:18:27,Not Terminated,manager426,DEV58714,branch office,VDR-11240,Mekhala Shenoy,Manager,4.0,2.0,50.75,2.0,0.0,2.0,35.375
EMP10062,Unknown,Operations,Terminated,2025-04-17 06:50:31,2026-02-17 07:54:42,manager778,DEV71261,Unknown,LPT-10062,Samesh Mitra,Director,3.0,0.0,37.333333333333336,3.0,0.0,2.0,24.666666666666668
EMP10852,janani_sen81,Operations,Terminated,2024-03-07 00:00:00,2025-09-12 03:30:00,Unknown,DEV 45918,Unknown,LPT-10852,Janani Sen,Director,5.0,2.0,55.8,3.0,0.0,2.0,37.9
EMP12834,falan.suri68,Procurement,Disabled,2023-06-11 02:20:08,2025-04-08 00:00:00,manager226,DEV 49366,DATA CENTER,WS-12834,Falan Suri,Officer,9.0,2.0,40.666666666666664,1.0,1.0,0.0,29.333333333333332
