user_id,username,department,status,hire_date,termination_date,manager_username,device_id,location,hostname,full_name,role
EMP10003,orinder.buch21,Legal,On Leave,2022-11-11 18:18:00,Not Terminated,manager489,DEV-38221,Unknown,LPT-10003,Orinder Buch,Consultant
EMP10074,urvi.sastry42,Finance,Active,2025-01-26 04:32:20,Not Terminated,manager382,DEV-43862,branch office,WS-10074,Urvi Sastry,Trainee
EMP11755,daksh.zachariah69,IT,Active,2023-11-04 11:07:37,Not Terminated,manager266,DEV77729,WAREHOUSE,LPT-11755,Daksh Zachariah,Administrator
EMP10467,maanas_rama25,Operations,Terminated,2025-09-19 06:31:00,2026-07-16 03:26:00,Unknown,DEV-16094,Unknown,WS-10467,Maanas Rama,Manager
EMP10005,adweta.seth11,Support,Terminated,2023-01-28 13:27:43,2026-01-27 01:48:14,manager777,DEV91070,Work_From_Home,VDR-10005,Adweta Seth,Administrator
EMP11246,logan.guha68,IT,Active,2023-07-13 14:31:25,Not Terminated,manager381,Unknown,Unknown,LPT-11246,Logan Guha,Consultant
EMP10919,udyati_dugar83,Sales,Active,2022-12-08 15:45:05,Not Terminated,Unknown,Unknown,Warehouse,VDR-10919,Udyati Dugar,Officer
EMP10228,patrick.bajaj41,Finance,Active,2026-07-26 11:43:49,Not Terminated,unknown,DEV81601,Warehouse,WS-10228,Patrick Bajaj,Trainee
EMP11063,osha.warrior98,Human Resources,Active,Unknown,Not Terminated,manager634,DEV-10947,HEAD OFFICE,WS-11063,Osha Warrior,Analyst
EMP10242,upma.wadhwa62,Operations,Active,2026-05-30 20:10:10,Not Terminated,Unknown,DEV 60275,HEAD OFFICE,WS-10242,Upma Wadhwa,Engineer
EMP12351,zansi.batta30,Human Resources,Active,2023-04-24 20:01:30,Not Terminated,manager128,Unknown,WORK FROM HOME,LPT-12351,Zansi Batta,Specialist
EMP11160,neel.dass57,Finance,Active,Unknown,Not Terminated,manager742,DEV30252,Unknown,WS-11160,Neel Dass,Administrator
EMP12591,gavin.golla57,Legal,Active,2020-03-19 03:33:34,Not Terminated,manager190,DEV 49301,Unknown,VDR-12591,Gavin Golla,Engineer
EMP11526,devansh.nazareth78,Procurement,Active,2022-07-05 15:29:00,Not Terminated,manager548,Unknown,head office,LPT-11526,Devansh Nazareth,Director
EMP11605,chakrika.sharma22,IT,Active,2022-12-15 00:00:00,Not Terminated,manager823,DEV 95233,Data Center,VDR-11605.,Chakrika Sharma,Officer
EMP12869,anika_parsa88,R&D,Active,2025-10-08 07:31:58,Not Terminated,manager103,DEV-60701,remote,VDR-12869,Anika Parsa,Specialist
EMP12399,osha.aggarwal57,Finance,Active,2020-07-18 02:49:23,Not Terminated,manager424,DEV-54496,REGIONAL OFFICE,LPT-12399,Osha Aggarwal,Trainee
EMP12623,jalsa.krishna50,Procurement,Active,2025-09-01 09:01:41,Not Terminated,manager498,DEV69754,warehouse,WS-12623,Jalsa Krishna,Director
EMP11989,jonathan.bail46,Customer Support,Active,2024-09-06 16:45:06,Not Terminated,manager487,DEV44870,DATA CENTER,VDR-11989,Jonathan Bail,Executive
EMP12424,hamsini.chaudhry50,Marketing,Active,2023-04-21 07:17:44,Not Terminated,manager614,DEV 98305,Unknown,LPT-12424,Hamsini Chaudhry,Administrator
EMP11975,turvi.munshi25,Operations,Terminated,2026-04-07 17:12:36,Unknown,manager147,DEV97439,branch office,WS-11975,Turvi Munshi,Administrator
EMP11761,onveer.kohli9,Human Resources,Active,2022-01-25 00:00:00,Not Terminated,unknown,Unknown,regional office,WS-11761.,Onveer Kohli,Administrator
EMP11305,aahana.shanker52,Human Resources,Active,2025-08-28 21:27:12,Not Terminated,manager795,DEV30863,Unknown,VDR-11305,Aahana Shanker,Analyst
EMP11541,Unknown,Sales,On Leave,2021-12-24 20:09:00,Not Terminated,Unknown,DEV65611,Remote,LPT-11541,Anamika Nanda,Engineer
EMP10622,yashoda.sur19,Brand,Active,2024-01-03 22:29:45,Not Terminated,manager314,DEV-24585,Unknown,Unknown,Yashoda Sur,Analyst
EMP12836,avi.babu51,Customer Support,Active,Unknown,Not Terminated,Unknown,Unknown,Remote,VDR-12836,Avi Babu,Analyst
EMP11493,amrita.shanker92,IT,Active,Unknown,Not Terminated,Unknown,DEV 17836,DATA CENTER,VDR-11493.,Amrita Shanker,Trainee
EMP10110,chaitanya.atwal30,Human Resources,Active,2025-11-26 04:28:38,Not Terminated,manager129,DEV23173,head office,VDR-10110,Chaitanya Atwal,Director
EMP12977,aryan.korpal35,Legal,Active,2021-10-09 09:48:51,Not Terminated,manager815,DEV 97414,regional office,WS-12977,Aryan Korpal,Director
EMP11169,Unknown,Operations,Active,Unknown,Not Terminated,manager646,DEV42231,Unknown,VDR-11169,Jackson Chaudhary,Executive
EMP12535,Unknown,Finance,Active,2026-01-06 00:00:00,Not Terminated,manager806,DEV 18688,remote,WS-12535,Girik Thaman,Analyst
EMP10232,reva.bansal99,Finance,Active,2023-10-06 09:57:12,Not Terminated,manager865,DEV20358,Head_Office,WS-10232,Reva Bansal,Administrator
EMP10066,zinal.venkataraman17,R&D,Active,2026-07-10 16:04:01,Not Terminated,manager720,Unknown,WAREHOUSE,LPT-10066,Zinal Venkataraman,Manager
EMP12942,harsh.sood79,Human Resources,Active,2023-06-07 00:00:00,Not Terminated,manager400,DEV-49902,BRANCH OFFICE,VDR-12942,Harsh Sood,Consultant
EMP12072,vrinda_sankar60,Innovation,Active,2020-03-01 18:31:21,Not Terminated,manager367,DEV47990,Unknown,WS-12072,Vrinda Sankar,Engineer
EMP12192,raksha.narain66,Marketing,Active,2023-08-15 05:54:50,Not Terminated,Unknown,DEV-91539,Regional Office,WS-12192,Raksha Narain,Officer
EMP10536,leela.ganesh78,IT,Active,2026-01-19 00:00:00,Not Terminated,Unknown,DEV 96006,Data_Center,VDR-10536,Leela Ganesh,Director
EMP10125,bishakha.varkey39,Legal,Active,2024-03-10 12:45:14,Not Terminated,manager340,DEV14877,Branch_Office,LPT-10125,Bishakha Varkey,Manager
EMP12133,kashvi_badal46,Customer Support,On Leave,2024-04-23 17:19:31,Not Terminated,manager111,DEV84853,Regional_Office,LPT-12133,Kashvi Badal,Officer
EMP11254,siddharth.chadha92,Human Resources,Active,2021-01-10 16:21:00,Not Terminated,manager176,DEV-96439,WAREHOUSE,LPT-11254,Siddharth Chadha,Consultant
EMP12560,pooja.jani40,R&D,Active,2025-08-04 07:30:30,Not Terminated,manager190,DEV-40241,Unknown,VDR-12560,Pooja Jani,Administrator
EMP11976,jacob.viswanathan28,Sales,Active,2025-09-03 09:02:40,Not Terminated,manager807,DEV26270,Warehouse,VDR-11976.,Jacob Viswanathan,Consultant
EMP12536,ojasvi.varkey76,Brand,Active,Unknown,Not Terminated,unknown,DEV30913,Unknown,LPT-12536,Ojasvi Varkey,Manager
EMP12398,advay.kari24,Marketing,Active,2024-07-25 20:25:09,Not Terminated,unknown,DEV 93862,DATA CENTER,WS-12398,Advay Kari,Analyst
EMP12075,balendra.sathe86,Procurement,Active,2021-10-27 00:00:00,Not Terminated,manager937,DEV75234,work from home,VDR-12075,Balendra Sathe,Trainee
EMP10484,amol.natt81,Supply Chain,Active,2026-01-07 16:33:42,Not Terminated,manager325,DEV-82110,data center,VDR-10484,Amol Natt,Administrator
EMP11654,rachita.nagi61,Human Resources,Terminated,2025-04-21 10:41:40,2025-09-23 07:57:41,manager664,Unknown,Unknown,WS-11654,Rachita Nagi,Officer
EMP12758,chasmum.vig85,Finance,Active,2025-01-27 18:59:47,Not Terminated,manager192,DEV 59012,Unknown,VDR-12758,Chasmum Vig,Administrator
EMP12337,yashica.kata81,Finance,Active,2021-07-22 00:00:00,Not Terminated,Unknown,DEV-63087,Regional Office,WS-12337,Yashica Kata,Executive
EMP11774,oliver.gokhale61,Customer Support,Active,Unknown,Not Terminated,manager776,Unknown,Unknown,VDR-11774,Oliver Gokhale,Trainee
EMP10918,Unknown,Operations,Active,2021-04-01 00:00:00,Not Terminated,manager556,DEV79178,Head Office,WS-10918,Isha Vyas,Consultant
EMP11646,fariq.bajwa50,Procurement,Active,2024-08-22 00:00:00,Not Terminated,manager764,DEV92350,Work_From_Home,LPT-11646,Fariq Bajwa,Manager
EMP11026,daksha.narasimhan92,IT,Disabled,2024-12-06 12:20:00,2024-11-19 04:45:26,manager415,DEV16259,Branch Office,WS-11026,Daksha Narasimhan,Officer
EMP11030,saanvi.srinivasan42,Customer Support,Active,2023-08-22 09:04:03,Not Terminated,manager318,DEV-81002,Warehouse,Unknown,Saanvi Srinivasan,Engineer
EMP10882,mason.varghese84,Finance,Active,2022-08-21 10:49:45,Not Terminated,Unknown,DEV66670,Remote,WS-10882,Mason Varghese,Manager
EMP11335,warda.ghose34,Procurement,Active,2025-04-15 00:40:00,Not Terminated,manager537,DEV54688,Work_From_Home,LPT-11335,Warda Ghose,Engineer
EMP12290,qadim.bedi12,Legal,On Leave,2020-05-06 00:00:00,Not Terminated,manager867,DEV59560,Unknown,WS-12290,Qadim Bedi,Manager
EMP10364,brijesh.golla51,Human Resources,Active,2021-10-02 02:18:00,Not Terminated,manager367,Unknown,warehouse,LPT-10364,Brijesh Golla,Specialist
EMP12125,hemal.deo32,Sales,Active,Unknown,Not Terminated,manager627,DEV67264,Unknown,WS-12125,Hemal Deo,Executive
EMP10027,yahvi.tank8,Finance,Terminated,2023-11-14 00:00:00,Unknown,manager598,DEV-44760,Head_Office,WS-10027,Yahvi Tank,Director
EMP10473,zarna.lalla38,Operations,Active,2025-11-27 03:39:11,Not Terminated,Unknown,DEV 33306,Regional_Office,VDR-10473,Zarna Lalla,Executive
EMP10525,sachi.sinha77,IT,Active,2021-02-08 00:00:00,Not Terminated,Unknown,DEV 22214,Unknown,LPT-10525,Sachi Sinha,Officer
EMP10725,tanveer.bhavsar20,IT,Active,2022-10-21 17:58:18,Not Terminated,Unknown,Unknown,REGIONAL OFFICE,WS-10725,Tanveer Bhavsar,Analyst
EMP10055,joshua_gera72,Sales,Active,2024-10-02 00:00:00,Not Terminated,manager873,DEV70901,Data_Center,LPT-10055,Joshua Gera,Manager
EMP10638,onkar.vohra62,Finance,Active,2023-03-07 00:00:00,Not Terminated,manager496,DEV 71441,Unknown,VDR-10638,Onkar Vohra,Officer
EMP10302,harrison_ramakrishnan69,Call Center,Active,2024-07-26 02:36:43,Not Terminated,manager187,DEV 57124,Warehouse,LPT-10302,Harrison Ramakrishnan,Director
EMP12688,jackson.parmer60,Finance,Active,2026-04-21 23:31:52,Not Terminated,manager234,DEV26626,Data Center,Unknown,Jackson Parmer,Administrator
EMP11276,tripti.cherian81,Call Center,Terminated,Unknown,Unknown,manager527,DEV44774,Warehouse,LPT-11276,Tripti Cherian,Trainee
EMP12717,amara.ratti2,Finance,Active,Unknown,Not Terminated,manager879,DEV80263,work from home,WS-12717,Amara Ratti,Consultant
EMP10624,sachi.pradhan19,IT,Active,2021-06-13 00:00:00,Not Terminated,manager305,DEV 79048,WAREHOUSE,VDR-10624,Sachi Pradhan,Director
EMP12055,ikbal.lanka15,Operations,Active,2024-02-01 00:00:00,Not Terminated,manager308,Unknown,Unknown,LPT-12055,Ikbal Lanka,Consultant
EMP11280,forum.saran38,IT Support,Disabled,2021-01-18 00:00:00,2023-08-26 15:44:30,manager460,Unknown,Head_Office,LPT-11280,Forum Saran,Trainee
EMP11049,qushi.acharya51,Operations,On Leave,2020-08-09 07:37:06,Not Terminated,manager139,DEV94023,Unknown,WS-11049,Qushi Acharya,Director
EMP10336,umang.radhakrishnan12,Human Resources,Active,2021-03-12 18:00:00,Not Terminated,manager555,Unknown,Branch_Office,WS-10336,Umang Radhakrishnan,Analyst
EMP10047,neel.acharya69,Sales,On Leave,2025-04-20 01:50:06,2025-07-25 00:00:00,manager407,DEV97062,Data_Center,LPT-10047,Neel Acharya,Consultant
EMP10106,charles.sharaf84,Finance,On Leave,2022-10-28 11:19:09,Not Terminated,Unknown,DEV 75836,head office,LPT-10106,Charles Sharaf,Trainee
EMP11079,teerth.andra51,IT Support,Active,2022-07-11 04:46:04,Not Terminated,Unknown,DEV51409,work from home,WS-11079,Teerth Andra,Officer
EMP12286,nachiket.tripathi90,Human Resources,Active,2026-06-17 00:00:00,Not Terminated,manager195,DEV35423,remote,VDR-12286,Nachiket Tripathi,Engineer
EMP12261,bhavya.borah17,Sales,Active,2023-03-10 00:00:00,Not Terminated,unknown,DEV50207,Warehouse,WS-12261,Bhavya Borah,Engineer
EMP11144,lohit.sandhu68,Customer Support,Active,2021-02-04 14:02:01,Not Terminated,manager679,DEV45933,Branch Office,VDR-11144.,Lohit Sandhu,Analyst
EMP12458,pavani.kara6,Legal,Terminated,Unknown,2021-09-04 00:00:00,manager953,DEV88882,remote,VDR-12458,Pavani Kara,Director
EMP12296,Unknown,Marketing,On Leave,2023-05-01 09:34:01,Not Terminated,unknown,Unknown,Regional Office,Unknown,Eesha Nayak,Administrator
EMP11836,siya.om16,Marketing,Active,Unknown,Not Terminated,manager340,DEV-61949,data center,WS-11836,Siya Om,Engineer
EMP11753,anay_sen58,Sales,Active,2025-01-17 17:16:41,Not Terminated,Unknown,DEV 11349,Data Center,LPT-11753,Anay Sen,Specialist
EMP11101,harsh_dass6,Sales,Disabled,Unknown,Not Terminated,manager321,DEV49283,Branch Office,LPT-11101,Harsh Dass,Analyst
EMP11968,ojasvi.keer69,Legal,Active,2022-11-14 13:12:48,Not Terminated,manager504,DEV-92638,work from home,WS-11968,Ojasvi Keer,Analyst
EMP10523,naveen.bakshi88,Operations,Active,Unknown,Not Terminated,Unknown,DEV 19023,WAREHOUSE,VDR-10523,Naveen Bakshi,Trainee
EMP12280,viraj.tripathi85,Human Resources,Active,2020-06-16 16:37:07,Not Terminated,manager318,Unknown,Branch Office,LPT-12280,Viraj Tripathi,Officer
EMP11428,vidhi.gulati52,Compliance,Active,2022-04-08 09:48:57,Not Terminated,manager554,DEV75735,head office,LPT-11428,Vidhi Gulati,Analyst
EMP12687,garima.narasimhan13,Supply Chain,Blocked,2024-05-26 13:59:00,Not Terminated,Unknown,Unknown,Remote,LPT-12687,Garima Narasimhan,Manager
EMP10603,jatin.baral71,Legal,Active,2025-06-02 20:57:00,Not Terminated,manager460,Unknown,Unknown,VDR-10603,Jatin Baral,Officer
EMP11489,anya.gandhi42,Finance,Active,Unknown,Not Terminated,manager717,DEV37132,HEAD OFFICE,LPT-11489,Anya Gandhi,Administrator
EMP12423,prisha.mahal39,IT,Active,2022-03-25 10:51:51,Not Terminated,manager159,DEV 24383,Work From Home,VDR-12423,Prisha Mahal,Manager
EMP10060,aarna.gera50,Procurement,Active,2022-12-28 21:02:15,Not Terminated,manager499,DEV 59857,WORK FROM HOME,VDR-10060,Aarna Gera,Analyst
EMP12832,mason.raman91,Legal,Active,2025-10-13 17:10:35,Not Terminated,unknown,DEV57889,regional office,Unknown,Mason Raman,Administrator
EMP10671,Unknown,Human Resources,On Leave,2023-10-10 00:00:00,2025-10-29 13:10:57,Unknown,DEV36489,work from home,LPT-10671,Harinakshi Mukhopadhyay,Consultant
EMP10092,dakshesh.ramakrishnan56,Operations,Active,Unknown,Not Terminated,unknown,DEV21970,Remote,LPT-10092,Dakshesh Ramakrishnan,Specialist
EMP10666,vinaya.mutti83,Finance,On Leave,Unknown,Not Terminated,manager933,DEV70374,Unknown,VDR-10666,Vinaya Mutti,Trainee
EMP11887,chavvi.bakshi90,Human Resources,Active,2025-10-21 07:01:12,Not Terminated,manager517,DEV-26601,Data Center,LPT-11887.,Chavvi Bakshi,Analyst
EMP10280,naksh.wali11,IT Support,Active,2020-06-23 08:13:58,Not Terminated,manager819,DEV-59436,data center,WS-10280,Naksh Wali,Manager
EMP11719,jack_solanki21,Sales,Active,2022-03-19 20:29:00,Not Terminated,manager766,DEV35660,REMOTE,WS-11719,Jack Solanki,Specialist
EMP10359,vidhi.saini39,Procurement,On Leave,2026-07-28 10:13:13,Not Terminated,Unknown,DEV-87554,Unknown,WS-10359,Vidhi Saini,Engineer
EMP10899,raagini.anne95,Procurement,Active,2023-05-26 18:19:43,Not Terminated,manager705,DEV 48112,regional office,VDR-10899,Raagini Anne,Specialist
EMP11935,pooja.sinha70,Finance,Active,2024-03-05 21:59:29,Not Terminated,manager886,DEV80780,Unknown,VDR-11935,Pooja Sinha,Specialist
EMP11994,gavin_bakshi66,Legal,On Leave,2020-12-28 20:02:31,Not Terminated,unknown,Unknown,Unknown,WS-11994,Gavin Bakshi,Specialist
EMP12384,pushti_choudhary19,Procurement,Active,2025-07-24 08:14:53,Not Terminated,manager778,DEV16569,Data_Center,VDR-12384,Pushti Choudhary,Administrator
EMP10760,yahvi.chhabra59,Procurement,Active,Unknown,Not Terminated,manager908,DEV70786,Head Office,WS-10760,Yahvi Chhabra,Specialist
EMP12158,timothy.sahni34,Operations,Active,2025-02-04 08:44:25,Not Terminated,manager159,DEV 90438,Head Office,LPT-12158,Timothy Sahni,Analyst
EMP12703,viraj.handa92,Sales,Active,2022-02-02 02:01:58,Not Terminated,manager305,DEV-21062,Head Office,LPT-12703,Viraj Handa,Specialist
EMP10042,mahika.pillay53,Sales,Active,2020-04-30 00:00:00,Not Terminated,Unknown,DEV-24168,Unknown,VDR-10042,Mahika Pillay,Administrator
EMP12173,yashica.seth2,Human Resources,Active,2024-03-16 11:08:37,Not Terminated,Unknown,DEV61915,Warehouse,VDR-12173.,Yashica Seth,Trainee
EMP10204,zaitra_cherian56,Customer Support,Active,2021-05-26 00:00:00,Not Terminated,manager826,DEV-77908,Unknown,LPT-10204,Zaitra Cherian,Analyst
EMP11473,qushi.peri94,Procurement,Active,2024-08-09 06:01:44,Not Terminated,manager671,DEV93200,Unknown,WS-11473,Qushi Peri,Trainee
EMP12100,abdul.narain72,R&D,Active,Unknown,Not Terminated,manager187,DEV88520,HEAD OFFICE,LPT-12100,Abdul Narain,Administrator
EMP10068,bahadurjit.ganesan51,Sales,Active,2025-12-06 02:28:41,Not Terminated,Unknown,DEV92213,Warehouse,VDR-10068,Bahadurjit Ganesan,Manager
EMP11875,chakrika.chacko84,Operations,Terminated,2020-09-21 00:00:00,Unknown,manager674,DEV-51309,regional office,LPT-11875,Chakrika Chacko,Director
EMP12451,prisha.chhabra98,Procurement,Active,2023-09-22 00:00:00,Not Terminated,manager505,Unknown,data center,VDR-12451,Prisha Chhabra,Director
EMP12231,bhavika.kala57,IT,Active,2020-08-08 05:12:00,Not Terminated,unknown,Unknown,branch office,LPT-12231.,Bhavika Kala,Specialist
EMP10137,varsha.prabhakar82,Procurement,On Leave,2024-07-06 00:00:00,Not Terminated,manager617,DEV-59925,REGIONAL OFFICE,WS-10137,Varsha Prabhakar,Officer
EMP10796,veer.singh70,Operations,Active,2025-08-12 12:13:00,Not Terminated,manager198,Unknown,work from home,VDR-10796,Veer Singh,Consultant
EMP12180,anika.gill48,Marketing,Terminated,Unknown,2022-04-19 15:30:00,manager830,Unknown,Remote,VDR-12180,Anika Gill,Trainee
EMP12128,anthony.cheema70,Finance,Disabled,2025-08-14 21:32:04,2025-08-25 13:11:42,manager776,Unknown,head office,WS-12128,Anthony Cheema,Manager
EMP10758,vedika.sagar58,R&D,Active,2023-06-17 07:38:29,Not Terminated,Unknown,Unknown,Head_Office,VDR-10758,Vedika Sagar,Engineer
EMP10541,bhanumati.walla25,R&D,Active,2024-04-21 19:50:55,Not Terminated,manager174,DEV44223,Warehouse,LPT-10541,Bhanumati Walla,Director
EMP11019,rudra.sood69,Marketing,Terminated,2023-07-01 00:00:00,Unknown,manager477,DEV-38476,regional office,VDR-11019,Rudra Sood,Manager
EMP12360,warinder.kunda5,IT,Active,Unknown,Not Terminated,manager702,DEV-51252,branch office,Unknown,Warinder Kunda,Director
EMP10165,leela.sankaran44,Procurement,Active,2022-10-21 07:31:29,Not Terminated,manager794,DEV94843,Work_From_Home,VDR-10165,Leela Sankaran,Analyst
EMP10248,yachana.sharaf71,Customer Support,Active,2024-06-04 15:28:38,Not Terminated,manager796,DEV29641,Unknown,VDR-10248,Yachana Sharaf,Engineer
EMP11331,harshil_seshadri19,IT,Active,2020-12-20 22:15:00,Not Terminated,manager956,DEV-95184,REGIONAL OFFICE,WS-11331,Harshil Seshadri,Engineer
EMP12017,abdul.anne24,Sales,Active,2023-05-07 02:48:22,Not Terminated,Unknown,DEV 30868,Remote,VDR-12017,Abdul Anne,Consultant
EMP10446,arunima.ramaswamy21,IT,Active,2020-01-09 12:09:36,Not Terminated,manager191,Unknown,Data_Center,LPT-10446,Arunima Ramaswamy,Officer
EMP11358,lavanya.pillai59,IT,Active,Unknown,Not Terminated,Unknown,DEV44521,Unknown,WS-11358,Lavanya Pillai,Executive
EMP12145,ekanta.ganguly29,Brand,Active,Unknown,Not Terminated,Unknown,DEV75773,Data Center,VDR-12145,Ekanta Ganguly,Officer
EMP11329,udarsh.bali65,Human Resources,Active,2020-08-31 17:21:49,Not Terminated,manager240,DEV91509,remote,WS-11329,Udarsh Bali,Analyst
EMP12996,pushti.pillay28,Innovation,Disabled,Unknown,2025-12-09 05:33:54,manager945,DEV-96086,Work From Home,WS-12996,Pushti Pillay,Director
EMP12150,ekta.pall13,Legal,Terminated,2023-01-24 11:07:19,Unknown,manager409,DEV 12874,Work From Home,VDR-12150,Ekta Pall,Consultant
EMP10434,wyatt.narang58,Marketing,Active,Unknown,Not Terminated,Unknown,DEV85534,work from home,LPT-10434,Wyatt Narang,Engineer
EMP12122,barkha.saini77,R&D,On Leave,2025-07-06 22:27:00,Not Terminated,Unknown,Unknown,work from home,VDR-12122,Barkha Saini,Director
EMP10577,divya.lalla88,Marketing,Disabled,2023-07-06 20:20:41,2023-10-21 00:00:00,manager396,Unknown,Regional_Office,VDR-10577,Divya Lalla,Administrator
EMP12463,daksha_dube52,Human Resources,Active,2020-02-23 17:02:29,Not Terminated,Unknown,DEV 56647,Work From Home,VDR-12463,Daksha Dube,Specialist
EMP11848,dev.nath83,Customer Support,Terminated,2025-07-31 16:27:05,2025-11-30 00:00:00,manager453,DEV37495,Unknown,VDR-11848,Dev Nath,Specialist
EMP10762,quincy.choudhary38,Legal,Active,2021-10-05 13:57:25,Not Terminated,Unknown,DEV 81098,REGIONAL OFFICE,VDR-10762,Quincy Choudhary,Administrator
EMP10388,kamala.kar94,IT,Active,Unknown,Not Terminated,unknown,DEV 14244,data center,VDR-10388,Kamala Kar,Specialist
EMP10235,zayan.sarin92,Innovation,On Leave,2021-05-05 16:56:00,Not Terminated,manager999,DEV10679,REGIONAL OFFICE,LPT-10235,Zayan Sarin,Manager
EMP12685,eshana.pant35,Operations,Active,2020-11-25 00:04:58,Not Terminated,manager807,DEV-35041,Unknown,LPT-12685,Eshana Pant,Executive
EMP11984,imaran.sankar8,Legal,Active,2023-05-21 12:34:03,Not Terminated,manager568,DEV83126,Regional Office,LPT-11984,Imaran Sankar,Specialist
EMP10267,rohan.swaminathan95,Human Resources,Active,2023-05-17 07:01:46,Not Terminated,Unknown,Unknown,Branch Office,VDR-10267,Rohan Swaminathan,Trainee
EMP10770,ryan.goel27,Support,Active,2021-02-14 04:40:26,Not Terminated,manager530,DEV-99443,remote,WS-10770,Ryan Goel,Analyst
EMP12165,samesh.gopal34,Finance,Active,2023-02-05 11:47:22,Not Terminated,manager553,DEV51254,WORK FROM HOME,WS-12165,Samesh Gopal,Analyst
EMP10437,wazir.parikh32,Sales,Active,2025-01-02 22:28:04,Not Terminated,manager166,DEV23462,Remote,LPT-10437,Wazir Parikh,Consultant
EMP10673,robert.bandi13,Support,Active,2026-01-26 07:38:35,Not Terminated,Unknown,DEV14791,Branch Office,VDR-10673,Robert Bandi,Executive
EMP10249,vasatika.loke27,Procurement,Disabled,Unknown,2025-08-16 02:30:49,manager159,DEV-68390,Unknown,VDR-10249,Vasatika Loke,Trainee
EMP12201,Unknown,Innovation,Active,2022-07-06 23:58:02,Not Terminated,manager492,DEV-81793,HEAD OFFICE,LPT-12201.,Jai Chander,Director
EMP11574,rajata.comar45,Human Resources,Active,2026-04-17 00:40:22,Not Terminated,manager788,DEV 62617,Remote,LPT-11574,Rajata Comar,Engineer
EMP12142,onveer.bumb55,IT,Active,2023-10-11 07:02:42,Not Terminated,manager674,Unknown,Unknown,Unknown,Onveer Bumb,Administrator
EMP12081,jeevika.bajwa97,IT,Active,2023-04-20 00:16:30,Not Terminated,manager934,DEV 49597,Unknown,WS-12081,Jeevika Bajwa,Engineer
EMP12698,amol.gole85,Legal,Active,2023-07-01 12:29:09,Not Terminated,manager878,DEV 68618,Work From Home,WS-12698,Amol Gole,Executive
EMP12647,ayush.tiwari76,Sales,Disabled,2022-01-01 00:00:00,2024-12-13 00:00:00,Unknown,DEV53857,HEAD OFFICE,VDR-12647,Ayush Tiwari,Executive
EMP12822,neelima.verma76,Finance,On Leave,2022-05-24 00:00:00,Not Terminated,manager437,Unknown,remote,WS-12822,Neelima Verma,Analyst
EMP10448,nikita.gala83,Sales,Active,2021-06-26 18:42:00,Not Terminated,Unknown,Unknown,remote,WS-10448,Nikita Gala,Trainee
EMP11469,janya.ganesh32,IT,Active,2023-09-19 13:01:41,Not Terminated,manager805,DEV38207,Warehouse,WS-11469,Janya Ganesh,Consultant
EMP10716,orinder.pal67,Operations,Active,2020-07-30 02:51:00,Not Terminated,manager200,DEV 11386,remote,VDR-10716,Orinder Pal,Executive
EMP12470,saanvi.manda62,Finance,Terminated,2021-07-15 17:25:41,2021-08-09 07:34:06,manager320,DEV 34148,DATA CENTER,LPT-12470,Saanvi Manda,Consultant
EMP12985,Unknown,IT,Active,2020-07-02 02:11:36,Not Terminated,manager270,DEV-72126,WORK FROM HOME,LPT-12985,Champak Batra,Trainee
EMP12048,lopa.dewan97,R&D,Active,2024-05-16 17:41:23,Not Terminated,manager977,DEV27009,Remote,WS-12048,Lopa Dewan,Analyst
EMP11901,radha.acharya83,R&D,Active,2021-03-25 13:01:00,Not Terminated,manager838,DEV76807,Unknown,VDR-11901,Radha Acharya,Director
EMP11168,daksh.maharaj17,Finance,Active,2025-11-24 09:12:17,Not Terminated,Unknown,Unknown,Unknown,WS-11168,Daksh Maharaj,Director
EMP10082,gabriel.tailor63,Human Resources,Active,2022-11-24 12:52:33,Not Terminated,manager152,DEV71524,Warehouse,WS-10082,Gabriel Tailor,Analyst
EMP12497,ethan.dave63,Operations,Terminated,2026-04-23 00:00:00,Unknown,manager246,DEV 26569,Remote,VDR-12497.,Ethan Dave,Specialist
EMP11460,meera.ranganathan94,Innovation,Active,2024-03-01 04:49:06,Not Terminated,manager151,DEV46924,Head_Office,WS-11460,Meera Ranganathan,Director
EMP11893,damyanti.sha10,Legal,Active,2025-07-18 00:00:00,Not Terminated,manager213,Unknown,branch office,WS-11893,Damyanti Sha,Executive
EMP11668,jeremiah.salvi4,R&D,Active,2022-10-08 16:26:00,Not Terminated,manager543,DEV 95118,Unknown,LPT-11668.,Jeremiah Salvi,Consultant
EMP12000,indali.korpal18,Legal,Active,2020-03-01 00:00:00,Not Terminated,manager194,DEV-88159,Regional Office,Unknown,Indali Korpal,Director
EMP10475,nachiket.bhatia55,IT,Active,2025-09-13 09:46:26,Not Terminated,manager373,Unknown,Head_Office,LPT-10475.,Nachiket Bhatia,Officer
EMP10517,rishi.tiwari28,Finance,Active,Unknown,Not Terminated,manager524,Unknown,branch office,WS-10517,Rishi Tiwari,Executive
EMP10404,yochana.kannan92,IT,Active,2025-04-11 02:54:57,Not Terminated,manager875,Unknown,Warehouse,VDR-10404,Yochana Kannan,Officer
EMP10384,Unknown,Finance,Active,Unknown,Not Terminated,manager245,DEV52413,Regional_Office,LPT-10384,Aradhana Shankar,Consultant
EMP12507,anusha.doshi69,IT,Active,2021-01-28 03:14:50,Not Terminated,manager120,DEV 97678,REGIONAL OFFICE,LPT-12507,Anusha Doshi,Trainee
